review_id,user_id,business_id,stars,date,text,useful,funny,cool
aOOR6tpP7NKGHd70VNnemA,DyMhw62zEnMp3-9_ModB5A,R_ZlcX46pPdjhjmfd043LA,5,2013-02-01,"After planning a last minute Vegas wedding, with very little restaurant research, or really any research in general, we found ourselves here.  we basically made the reservation just before coming in- got a fabulous window seat, and got seated early!  Service was impeccable, we were greeted by the owner, who thanked us for coming to his restaurant, and the food was delicious and well presented. 

The reason to come here is obviously for the rotating 360 degree view of Las Vegas.  The prices are very high end, but you are paying more for the atmosphere and less for the actual food itself (although it was really delicious and cooked to our liking).  There is also a second level lounge and live music (not sure if they do that every night or just on weekends). 

We were wearing our wedding dress and suit and clearly enjoying a fabulous wedding dinner. the staff was super friendly and complimentary, although i kind of thought they might throw us a freebie, but who am i kidding, nothing is free in Vegas!  Beware of the really nice photographer lady, if you are swept away by the ambiance, you might get sucked into buying one of her photos, which will be one million dollars.  

The elevator staff was very knowledgeable, and without their guidance i would have never been able to navigate the place. they also have a bit of trivia and facts for you.  fun! 

Best night of my life! if you are in vegas, you should eat here (do it on someone else's dime if you can!)",0,0,1
5DXl3ggmvQUz8w8koQpTig,zBai_WY20Zq5Pa3_8ulRDA,Q7bAF6MrZ8wWfLsxaPl2Yw,4,2014-04-22,The food here is good... Really good honestly! Not priced to bad . Can feed a family of 4 for $25 due to there family meal deals! ONLY PROBLEM HERE IS THE place! It's to damn small!!! To many people often times not enough room to sit & it's hot in there! I would go back but never on a weekend. & never to dine in! Service is good. Meat is cooked on grill right before your eyes!,0,0,0
656LIWmSMdy5p8GXT_tiIw,x6hKmvInDfuVF_psEQ-Yww,hAMB5-aCxrlqzF5u6NEhkQ,4,2013-08-19,"Been going here for the past 3 years. If you're wondering why I've been here so long, well, mind your own business. This is a review about the school, not me :-) Actually, the only reason I point that out is so you know that I know the school pretty well. 

So much has changed over the past few years and I do think that things are improving. They have the testing, advisement, financial aid, and admissions all in one building and things are so much more organized than when I first went here. 

If you're in need of quiet study time, go to the library. Nice place to study with cool air conditioning. Need access to a computer? Go down to the computer commons. Computers are free to use and there is no time limit. SOMETIMES they will have to ask you to give up your computer to someone who needs to study if they see your not doing anything but this seems to happen more often during the last few weeks of each semester for finals. Printing will cost you 10 cents each.

Some professors are better than others. Work hard, and ask around for who is the best. I have only had 1 negative experience with an English teacher. I don't want to put him on blast here so go to a certain well known site that rates professors and look around. But with that said, be a good judge of character yourself.

I have mixed feelings about the cafeteria. Everything is overpriced. $1.99 for a Powerade you can get for $.50 at Food City or Walmart. My advice is to buy drinks from the Circle K that is right near the school.  I wish they would bring back the croissants during the morning breakfast time. The breakfast burritos they have now are okay but quite bland. Also costly- $3.00 each!!! During lunch and breakfast you can order different foods to be made to order. I personally think the burgers and fries during lunch time are pretty good. They have a nice variety of pizza and Asian cuisine and have healthy foods available. For a full meal, you'll probably end up spending $6-9. Go to Quick Trip and buy a foundation drink, hot dog, and chips for under $4 if you want to stay frugal. Or better than anything, bring your lunch. They have microwaves for anyone to use.

I would either call your professors in advance or wait until you attend class to buy your books. It may seem like the wrong thing to do but sometimes it can save you money. My sister rented a book for math only to find out that the teacher requires the new edition with an online access code course. Waste of money.

Overall a good school, methinks.",2,1,0
54ZMVPD776WcwMubswiMKQ,QjIehmndE9TiP43Jx-NOKw,9V9RlgqqnPFQJfF_e9Lnmw,4,2014-10-02,I am a huge fan of this little place! I am a regular check in happy to say. I always order the house fried rice and house chow mein! The shrimp they use here is DELICIOUS.,0,0,0
_4a4vExgeWSWWVYhuzDEpA,hDvT7gdRVErY4QsluXf_7g,by9sgOuPs7rerQL8htx_Og,5,2015-10-22,I always had a hard time finding a job that I knew I could perform.  I just got my resume and I have to say that I might get one of six figure type of positions.  The process entailed several interview in which I found very in-depth.  Any and everything that RC inquired would be benefit me in the long run as I look for THE managerial position.  As I do not have any qualms about my resume that was produced as I know it was very elaborate.   I would recommend this service for those who knows that they are professional and want more in life rather than the usual mediocre type of standing that those who want more in life rather than a mediocre type of situation.,3,3,0
5fgplcDDZOyaljeCupQIwQ,9P8-9EUP-aEnuisqUYt5jQ,-1xuC540Nycht_iWFeJ-dw,2,2014-06-02,"Would give them 1 star but that's not fair as I'm obviously in a hole in the wall joint and shouldn't expect a gourmet meal... So this review is solely based on the fries and service. I ordered a small fry to go and noticed they scooped the fries out of a metal bowl that wasn't even being heated.. The fries were dry and barely warm. I requested gravy but they said they didn't offer it except for with poutine?!?!  But I don't really eat dairy so I just wanted gravy and would pay extra.. Nope they refused to sell me gravy. 

I only had a few bites as the fries were dry and then when I got home (TMI sorry) I rushed to the bathroom. I guess my system rejected this crap.

PS- no A\/C during 33 degree weather.

My tip to you: Go here when it's busy and make sure there's a bathroom nearby.",2,5,0
eegs6wOSUH7PfoRbOgUEJQ,adn9l9Et_vZ0n6VByuekOA,R58vIa88eZLQojnZTvu5xA,5,2017-07-24,"Dr. Roth and his staff always make you feel like family. They are so accommodating! Great results, great atmosphere! Anything I need, I will stick with Dr. Roth and his staff!",1,0,1
tnZrt-OpkWW9_af9pUJ2pg,0QNLZe5muneSvAryCiDfCw,eLFfWcdb7VkqNyTONksHiQ,5,2016-04-13,"Food was great, service was fast and friendly. can't wait to come back, maybe for happy hour",1,1,1
Q9wxIMB6r1VnNW0we8d3dg,1bIzriH39OOf9MEohWI0Ew,eAc9Vd6loOgRQolMXQt6FA,1,2016-11-22,Worst valet system and valets. They take over 20 min to get your car. Management denies that their valet did anything wrong! Never staying at Mandalay Bay again and recommending all business partners do the same. Customer service is a joke here and the prices are high for a mediocre hotel with horrible over priced services. Stay somewhere else!,1,2,1
xKJIaVVM5tm5OgsxuNuYAQ,MMufXoERFkPvOxuYd0rEUw,4cDWyZa6EqsY4XSWwLY7RA,5,2014-04-03,"Delicious options with a full juice bar, smoothie bar, and salad bar. They also offer a menu of options. All organic, and vegan. Thy offer a bookcase of informative reads as well as all essential oils and vitamins. We need more places like this everywhere! Man at the register with a grey pony tail was amazing and sweet. Great customer service.",1,1,2
gv5CqoZHbU_C5zEP1G3ffw,C8WHSL-tCpQlf-UYY4uSbg,aozJXsHFqdK3Do09lEgMHA,5,2017-06-16,Great drinks and great mysic! This place is lit on the weekends!! Highly recommend for the long islands!,0,0,0
ulxNAN9f7Hd7nr_4vhg3Iw,vmVStaP_Ra4c2bAsPCRpEg,PTwBWF7kDa1uwfPjc3DbzA,5,2016-02-19,Significance Dental made my daughters teeth look beautiful.   Each time we visited the office staff was extremely friendly and professional.   I highly recommend Dr. Chen.,0,0,0
nMhREGPp9H4m0F4FgelTBQ,g7BVhNukAjCVvaWmt7I1wg,cFvKIMOv6jUEaWiR8dpcJQ,4,2014-09-28,Just out by myself. Love yhe music and food. All vendors sell only Greek  food. YEAH! !,1,0,0
NQsGd90GwiP0se78rWsSew,6A7VpHmaUcUWOZLHz3Oipg,dtqT51H8Q8mIvrLylVuiZg,5,2017-04-13,"Live this place!  Great service and exceptional quality sushi!  Teri the Screaming ""O"" and the rock and roll.",0,0,0
jHcJutAvIw3N4sgFihtTwg,sVkbaPMRWAVvmX5P922ODQ,b_xFN9mtFWHUbny-GoiErQ,4,2009-09-10,The breakfast special here should be enough for most people. The pancakes are great. The service is generally very good too. The only bummer is the lines for this location (and all Pamela's locations in fact) are super long around brunch\/lunch times.,0,0,0
79ti1gQ7RNO46LyixRZNuw,wyro9u7FBjMqnzk2oiatUA,JcFyuyo0Rt6gDiVZ9yJ3VQ,1,2016-03-17,"4 stars for the food, 1 for the fact that you have no choice but to order via iPad which is incredibly obnoxious. Try to order in person at the counter and they walk you back and tap on the screen for you. This is neither efficient or a novelty.",0,0,0
YFZ7DcujMR7gqTjp0vXOng,OKiuCUz_J8gn_uPMq6twgQ,MtSEQlqTj3Pup-wBY-dKfA,1,2017-03-13,"They're very serious about their breakfast hours ends at 1000. The previous airport was remodeling and had no restaurants open, so I wanted breakfast at 1030. They wouldn't even sell me two eggs. You can apparently add them to sandwiches, but not have them by themselves. Seeing as I didn't want to order a burger and throw away the sandwich just to eat an egg, I find myself eggless this morning. It makes absolutely no sense to me. The local beer was good though. Typically it's nice to work with your customers. Especially when they may be traveling and denied having eggs for breakfast!",0,0,0
RTKqFAYXDjQzVgGkMwjWHg,UFvrYO7eD0E8hMwyZYw5cg,WtFiIRFyyemKtS1x6TfuKA,5,2016-05-03,"Love the Roti here.I invariably have the jerk chicken because it is just so damn good.Being a carnivore I appreciate a solid serving of meat in my food and Bacchus doesn't disappoint and thet have an LLBO license for the days when you just need a beer with lunch,they are open late on weekends and the owners are super nice.",0,0,0
ChV9_G7YxYHcpLQWS5U-Dg,VDrwwTUBukgD1yAaQw1-cw,VGWEpMEkzQopS5lUNd06Sw,5,2016-06-26,"Both service and food were excellent. They were out of the entree I ordered, so upgraded me at no extra cost. They cooked the steak exactly right - I always hesitate ordering steak because too often it's either way too undercooked and still mooing, or it's shoe leather. They cooked it same way I would have.

Salad was fresh and tasty, not one element wilted or bad. If they'd bring back raspberry vinaigrette, I'd give them 5-1\/2 stars.

Since this was my first time here, I worried it would be more of a bar than a pub. This *is* Vegas, and alcohol abuse is an issue (the reason I avoid bars here). Despite their amply stocked bar, they seem to have strict rules, so the atmosphere was pleasant and relaxed.

I will be back!",0,0,0
lgr9_reSwmito-23z_DvhQ,5AKt52TW50eWHk9Ia03uzg,CPBbk7rUr5HHX7lmpo8W-A,5,2013-04-19,One if the best small private cafes I have visited in the downtown core. Excellent service and reasonable price for top notch espresso with very unique interior design however the menu is somewhat limited and so are the cozy benches :-),1,0,0
Mv5JP1zCxcujvtsl_VmU0g,g1C8smCOnW_eXDTlMYymWQ,guNUPImt6x66rYMqMN1q1g,2,2012-02-26,"I went to Shampooch about 2 years ago and had a wonderful experience so even though I can wash my dog in my shower, I decided to ""treat him"" with a spa treatment. My back thanked me too.

The cost was 18.00 for my golden and I would have been happy had the shampoo not been so watered down, I really don't feel I was able to really get my dog clean no matter how much I used. Had I known that the shampoo was going to be really watered down, I would have brought my own soap. 

The owner made a couple of rude comments. I ignored him AND won't be back",5,0,0
-TAk6T96v_12RZmwOhA2xA,3q-Nc1wWrnyKB53I0ZiCwA,7DPOTSoW9TOm_4d0gwfWog,2,2012-05-06,Regularly mess up your order.  Far too often ask you to pull around and forget to bring out food. One good note: Ralph in drive thru is the nicest senior citizen I've ever met!,3,0,1
hIzpavhZiByur05BgowMKA,UQB-3LAG_dlUVuYgyxTtJw,CSe9FpalbwGzQcp_h5BVxg,5,2010-03-03,"I LOVE this place and all the people who work there.  In the past year I have been too sick to cook or go buy food and having them deliver has been a God sent for me.  Everything I have ordered has always been wonderful.  These people really care about me and have been so kind. They just called and asked me if I needed anything including a ride to the doctors office.
Buy everything form them all the time, you will never be sorry ever....go no where else...they will treat you like pure gold and their food is made from their heart to yours!",0,0,0
fwtFPKUDm1t0nFzqlh4d_w,CbqJFY3pBNJRbyzGkzr2EQ,VeiL_tgw7dsl-7IcnOsh0g,5,2016-12-23,"Awesome find! Very fresh, melt in your mouth sushi. So many amazing, creative rolls. The service was attentive and pleasant. Beautiful Japanese presentation. We were 5 adults with a toddler- accommodated us promptly with our table and a clean, functioning high chair. Will definitely return on our next trip to Las Vegas.",2,0,2
-LrG4gg466GiZxZkaUVPjA,vtIgc2ufNCnCkzWyf2f-kg,e5ZXTFsssNXLEt3aZryiKg,5,2017-11-29,"I really enjoy stopping in here for something to eat along with a cup of coffee. The chef will make anything you want as long as he has the ingredients. I recommend the crepes, but everything on the menu is fantastic. Who knew that a bald guy would enjoy going to a salon so much?",0,0,0
-34CXESkhkTumwUnult6BA,cWFE1cVXE_40W7hxvSHJaA,z7GAft_JrFNmAH5xbVeYSA,5,2015-08-03,"They're airways awesome. Attendant asked us if we wanted another round of gin and tonics... I said only if they're on the house... And 5 minutes later, there they were!",0,0,0
fSMv2GvJJ5OvAflQ_iG_-g,tQ68lKMbzdb0ab9khqGz8w,36y5O1SnpDD1cPIYeyU1Ew,5,2016-08-18,"Josh Ream was absolutely FABULOUS!!!  He accommodated our busy life schedules and met with us at our home in Surprise every time on our time.   He has a great personality and listened to everything I wanted to accomplish with my new closet.   He gave me great options and working together I now have my dream closet in less than a month from start to finish!  Josh, Thank you for creating a quick friendship with Tyler and I and being someone we could trust and appreciate.",0,0,0
3P6wDwvBTt_0vaY3qSFYDw,52P9ndvJxZLlq-CbXiY9Ig,ORNb79LPI1lZLMo60jsDYQ,5,2012-01-23,"Oh how I missed you Closed Sunday! When was the last time I saw you? Half a year ago? I'm sorry I had been back in town for many times but never stayed on a Sunday night. Glad I met you again, it was fun fun fun!!!

Crowd was amazing just like the first and second time I visited. Everyone was dressed very nice having a good time. I looked to my left - hot guy, looked to my right - eye candy!! looked behind, hmm better not tell you what I was thinking..

Despite all the parts I loved you about, which was almost everything. But the bartenders, especially those girls with big woman-parts were not nice to me just like they weren't the last time. I know they were proud of their F size but I've got enough Fs in school, no need for that.. Can you tell them that in fact not just me but nobody cares about their chest size so they can stop pushing it so hard in my face? It's more like a visual hazard.

I'd rather talk about Jorge the hot promoter. Tell me his real name, or I'll catch him next time and ask that myself. He's really handsome. What does he like? I wanna impress him.

Okay people seriously, if you're gay and in Vegas on a Sunday, there's no better place to go than here. Ask for Jorge and he can put you on the guest list so they cant harass you with the cover charge. Forget about Krave. I've actually met people who stayed at the Mirage but travelled out to Krave for they had never heard of Closed Sunday. What a great waste of money.. and time.",2,2,1
79Q781Tt9TUOLJue0eHGiA,iZdanDJOhKghYI__VXthIA,OPpsbVPoNrVytPh5lbmoXw,1,2012-06-27,Probably the worst service I've ever had. Been here for 2 hours and still haven't received my dish. Took over 45 minutes to get a Sprite. None of my party have received the correct dish. Asked for the manager at least 5 times and he won't show his face. I'm generally a patient person but this place is really trying my patience.,2,0,0
F7bOOrKXz6LCOYT0LeRvng,aBwuFN_u8mfzSDQ6oDHwpA,kJc7XtQXYit7WNV8m4YDGA,4,2016-12-26,"The food was great and the servers were nice.  This place is located in a sketchy neighborhood and it doesnt look like much on the outside but inside is large and clean.  

We ordered chicken Enchiladas, chili Relleno and guacamole.   All had great flavor and made more traditional style.  A little too much cheese on the Enchiladas and a little too dry for me but i am sure they would alter the meal of you want.  The guacamole was full of flavor without all that lettuce filler.  Rice was moist and flavorful as well.",0,0,0
kaB-aWYhRCngs-rD8lxAww,H0cBZx1rlrXB3tGmgp3LYQ,lsswfj8mGrHF2jutUUE9wg,1,2017-03-30,"I can't wait till my lease is up!! I wished I would of had more time to look for another place before renewing my lease!! When they send you a letter to renew!! Do not!! The stuff they say that you would get if you renew your lease!! They won't do what they say on the letter to renew your lease!!! 
Management is terrible!! Since I've moved in.. almost 2 years ago!! I told them about the toilet running.. and they still have not yet fixed it!!! The screens on my windows are cracked and I've told them about it during my walk and checking at off things that are wrong.. they still have not fixed it!! 
I had called them about the tiles in my shower and they never came to check it out until the tiles finally fell off the wall.. and that's when they came in to fix it and had to put me in a hotel for 4 days and they were supposed to send their cleaning crew to come clean up the dust etc from the guy who was doing the bathroom tile... that NEVER happened!! I had to clean it up myself!! I had to disconnect my fire alarm cause the batteries died.. I called them to tell them.. it took them a week or so to get that fixed.. 
you never know when they come in to do work or not.. cause they don't let you know that they had enter to do the work and the work is done!! Most properties lets you know when they are going to enter and when they leave.. they normally leave an invoice of the work order that they came in and did the work!! 
To top it off... It's infested with cockroach(big ones and small ones and the ones that flies!!) You'll be sleeping and that shit be crawling on your face and shit!! And the spiders!! Omg!! These spiders are huge!! I don't know what kind of spider it is!! But it's disgusting!! Oh and the crickets!! Omg!! 
And now!! I had a $60.00 balance foward on my rent and I didn't take it last month for a reason to see if they would take it and what excuse they would come up with... and they took that money!! This place is a joke and management sucks!! Way over priced!! You can find somewhere around the area for way less and probably better management and not infested with all types and not have to worry that, that shit ain't crawling on you while you're a sleep or just sitting on your couch... Go somewhere else!!",6,1,0
pY0vm01kfY_yTdsW8Ml1Sg,x_5WQdcB7eH_ndxiepdjJw,gZ4VtOCDgK5jkPoE79RVEg,1,2015-07-03,"I just got back from here and felt compelled to write a negative review after some very shady bait and switch tactics used by this restaurant.

After coming here for many nights and enjoying the 5@8 drink special, they suddenly decided to add some fine print to the menu where if you decide to sit, the drink discounts do not apply. We ended up with an enormous bill and then their payment machine was locked to giving no less than a 25% tip!",0,0,0
vW-QnNPc84ffgie2J1Y0YA,GdtrBMKX4t5lrTAhCAf_NQ,Jl-lJisnmsy8BCV0Pif4xg,4,2014-03-16,I have been to Christos twice. Both times have been very enjoyable. The food is authentic. Lamb combo platter is delicious. The wait staff was very helpful with choices. Homemade wine. All these things made me wish I was back in Greece. The atmosphere reminded me of the Tavernas in Greece.  Again the Lamb had a delicious flavor! Don't expect  intimate or romantic.  There is nice Greek music playing and Good food - what more do you need?,0,0,0
DzQFky-oZzQ0kERzkozIww,lS905R0qvRk1dFTeKF_H6w,QsJ6orXv_VB7xz-MpqHzSQ,1,2016-11-12,"Please attend this place if you like waiting 20 minutes to be seated when there are multiple open tables. Then get seated at dirty table and then the waitress sprays you with the table cleaner. Waited over 50 minutes for the food that never came and 4-5 ""your food will be right up"" before walking out. We ordered breakfast and they offered us chips and salsa till our food got there. It was lunch time by the time our breakfast didn't show. If you like that kinda of service be my guest.",0,0,0
eHcxUqf7ZhhM4VYO7Qc4tw,Ir0h7FjMvE7v2ZHtk1YuZA,DwP10iEz5LGf3fhcVQZm0Q,3,2010-07-31,The sushi was pretty good for happy hour! I don't like it nearly as much as ZEN32 but the waiters were cute and its a little fancier than some other local sushi joints. A good choice if your tired of other sushi places in the valley.,0,0,1
L4RV4_DfOReXSyWd9VU9JQ,S1lq7d9fUmjnYt7TeVOjeg,jA3xcba82t8x06H8NzG4VQ,2,2017-08-15,Portions were very small for the price. But the reasom this place gets a two has more to do with service. It took 45 minutes for a drink. Our server never checked on us after we got our food. Not somewhere I woulr ever go back or recommend.,0,0,0
1yU9IEjr5jvjOk44kTbHuQ,Rk5x0Ltid-5Glta66XzSfA,7nRlDLrob6oK5zmGo4Vpbg,5,2017-02-09,"Great place. Enjoyed the Meat Lovers Skillet. The Cinnamon pancakes are awesome. 
If you come here, please ask to be seated in Nix section. She is awesome. She is very knowledgeable, fun, spirited, and very professional. 
Thank you, Nix for a great breakfast.",0,0,1
PaLShrlr3WSiQq9htVLhow,ZFktrVYBpMPyHSlXXCzt0g,OQ_JeEWXv1l5nILp1H9yFg,5,2017-11-08,"This is a great find. Fresh guacamole is delicious and the mole is to die for. I just ended up here by chance. Tucked away in a strip mall this is one of those authentic, non-chain, restaurants definitely worth more than one visit. Staff very polite and attentive as well. The decor is down to earth tables and chairs and a bar, no beer on tap. We'll be back!",0,0,0
lTHhzYtUw3aDVqXf-Iddkw,DLvycAWxMjCBOdWbBZnFOg,UlrCYfEfpupUVlP0x2JVSw,4,2017-06-20,I love this movie theater. I used to loath coming here. But ever since they upgraded the facilities. Between the nicer look and big comfy chairs. It's my favorite theatre to go to. But the reserved seating option is the reason I drive from Rock Hill to go see a movie. My only downfall is the area in the parking lot is a little sketchy at night.,0,0,0
l0UiXtzECwR753Lv1fueXQ,0NzuGClMzNtY6XgjctAaCg,l3l3RvS7IXogVpanFu6QlA,5,2013-05-14,"Great company!  Great knowledge & service!  Great selections!  Great prices!  
Wow!!  We were looking for another flooring company that was gone so we wandered into Nulook Floors and were surprised to find such a wide selection of flooring choices and, of course, the perfect floor that we had been searching for . . . no one else has it.  Apollo was so kind & helpful and answered every question for our first floor replacement project.  We had all the carpets removed from our 3 bedrooms and 3 closets and replaced it with a beautiful rustic graphite grey flooring which looks incredible.  We also replaced our funky 2"" standard floor moulding with a gorgeous 4"" moulding throughout the entire house which gives each room more height.  The entire job was completed in under 2 days and the Ramirez Installation team were professional, courteous, meticulous & clean . . . they did an amazing job!
We are so very happy and would definitely recommend Nulook Floors to anyone looking for a new & stunning floor.  Thank you Apollo & Joseph & the Ramirez Installation team for the terrific experience and for making our home look so new again!!",0,0,0
f6NqL7xFDQjDQv0KO8qS9w,2aI-PmFX82U50ToNmS0O4Q,wyFV6UN--hH_ifbvdsjSkQ,5,2017-04-08,"No matter where i sit or who i dine with Flemings is  a true favorite
Weather it be a solo dinner or a special evening i always find something i enjoy,
The past week i went, i enjoyed a wonderfull johnny walker blue, and the flemings ceaser as well as the small bites sliced fillet serve over mushroom risoto
The bartenders were fantastic nice pours and great conversation 
This place is a must try",0,0,0
fmpaHJTm-YPrWwIONT_6cw,-R_hd3xKlnUIi_m-IZsY9Q,yfxDa8RFOvJPQh0rNtakHA,1,2017-01-20,"I had the bun bo hue and my friend had the combo Pho. We split the spring rolls which were clearly premade since the rice paper wrap was a bit chewy from sitting around. They were nothing like the picture in the menu. Reminds me of McDonald's menu pictures. 

I tried the pho broth and it was just ok. His pho came out in less than 2 minutes, that along with the spring rolls. Out waters came out after...... if that tells you something.

I tried the bun bo hue broth and it tasted exactly the same as the pho. I about got up and left and probably would have if I was by my self. They give you a side of the seasoning to add to the broth which is just plain lazy. If they don't know how to make one of Vietnam's traditional soups then just leave it off the menu instead of embarrassing yourself.

Only reason I came here was because it was a 24hr joint. If you want good Vietnamese food go to pho khan do down the street during regular hours.",0,0,0
R06qiRhM4Z1gn0Iq5pGVAg,l8nkuQlAFW9R1MePyQ8oqA,_V0yJdpXrbdKzBDoVSJGWA,2,2014-06-21,"my boyfriend and i stayed there last weekend. our first time at this hotel. i thought the room was clean and spacious. the smell in the hall of chemicals from cleaning the carpets lasted the whole weekend. it was not pleasant. i'd suggest water steam cleaning. food was good at the hotel. the smoke was bad. at checkout i had to step outside, felt like i couldn't breathe, and i was only downstairs maybe 15 min tops the night before. and i don't have asthma or a cough. 
the pool area was nice, but beware of the chemicals. the hot tub wasn't bubbling but we popped in it. the chemical smells again were nasty. you could feel it on your skin. we didn't stay in it. after cleaning ourselves off we were driving home the next day and we still smelled the chemicals on our skin. it ruined my new swimsuit. it still smells like chemicals after 3 washings (one in vinegar to try to rid of the smell). it took a couple days for our skin to return to normal. that is just not healthy. we paid $40 for 'resort fees' for our stay to have that happen?
staff was nice. i asked for a blanket one evening (none on the bed) and was told they don't have any. never got one the whole time i was there. luckily had a comforter in the car i dragged up into the room.
good deal, yes, but not sure i'd stay there again for these reasons.",0,0,0
Mhmzdg4jIJvZrbnLEch6Fw,GFuyWU3WytbbO5aTX-berg,J0X8w6E0EHZ0rL5D55pbHA,5,2016-08-03,Los Gallos is a real authentic handmade style Mexican food. This ain't no Taco Bell! My favorite spot for Mexican food !,0,0,0
RWz_pZAplbC3L7hQ-xrrww,vys2lScbT6wNmWjmxo3rqA,3wRLZ_j7rtpHsHwszCj6fg,1,2016-01-25,"I had a TRAUMATIC EXPERIENCE here that I'm going to be reminded of daily and dealing with for years to come! I wanted a clip in hair piece with bangs so that I could change up my look on occasion. The girl who helped me, Lisa, took her time finding different pieces and shades to match my hair and did seem knowledgable in that process. However, when she clipped the piece on my head and began to cut the bangs to the length I wanted, SHE CUT MY ACTUAL HAIR in the process! *Let me point out NOT to a traditional bang length either (they're about 2 inches long) and it looks like my 4-year old got ahold of the scissors when I was asleep and tried to give me a haircut!* When she took the piece off I immediately pointed out what happened and she said, ""I'm so sorry"". Meanwhile I'm in tears and she said she had to talk to her manager. She came back and said she could offer me the piece for half off (it was $120) and I said ""half off? you should be GIVING me this piece for what you did and now I have (way too short!) bangs that I didn't want!"" She said she would take care of it. I asked her if she would please finish getting the piece ready so I could get out of there.

The next morning I called and spoke with the owner, Kimberly, who was very apologetic and asked if there's anything she could do. Well, not really, unless you can wave a magic wand and grow my hair back. I understand that sometimes accidents happen but this type of mistake is something that now affects my look every single day and is just beyond frustrating! I trusted Lisa that she knew what she was doing and for that I am sorry. I am now having to deal with shorter than bangs pieces on either side of my head. It's a HUGE INCONVENIENCE that is going to take years to grow out to the length of my hair (well below my shoulders).",7,13,1
FK41n9IPeNCGNWKl3alO7g,QAFC0cb9D698jhKRF07BJg,gBfPyzPRmeOaj3SdcIj0Rw,4,2017-04-12,"Another great dinner in Vegas. Craving something lighter than the Italian fare that every restaurant seems to have, we opted to walk to this restaurant in Caesars Palace. The atmosphere and food were good. We ordered dishes to share including a veggie roll, miso eggplant dengaku, and roasted cauliflower. 

We liked everything but the tofu three ways. It's just three blocks of cold tofu, with different soy sauces and toppings. We ordered it without the caviar, but neither of us liked the truffle or kimchi one. This could just be us being picky eaters, but I didn't like that we left 95% of it untouched and the waitress didn't ask what was wrong; she just cleared the plate.

All in all, a nice pre-drinking dinner.",0,0,0
9TYoTGSvVVugyVzVzCM9BQ,bBUtnDgMKDl4Kh8DlSfXvQ,k1c_bC3DK6mKg797vH1T8w,4,2012-03-04,Very good restaurant.  Almost everything is locally grown.  The oven roasted organic beets were amazing.  I also had the pork osso buco confit.  It was tender and tasteful  Didn't need to use my knife at all.  I can see myself coming back when I'm in town.  I would for sure order the beets again.,1,1,2
qJfjH2RnJ3oHNp9OOjhMCw,ptVfV-wBZCXfi0H-wTowGg,RwMLuOkImBIqqYj4SSKSPg,5,2016-06-22,"My top picks are Mulas with Carne Asada, Tacos Al Pastor with the green crema, and the Quesadilla with Chorizo is oh so good! The lines are a little confusing but so worth it. Oh how I missed Tacos El Gordo! I lived in Vegas for 16 years and was only able to enjoy Tacos El Gordo for 2 of those years. I moved back to So Cal and recently visited Tacos El Gordo while we stayed next door at the Encore. It was delish, I recommend it all my So. Cal friends when they are visiting Vegas.",0,0,0
JlpDvmgKPSSwVJRmHgeePg,OEROpJO6oNVC4wN6-9l_YA,mU3vlAVzTxgmZUu6F4XixA,5,2017-11-07,"Incredible dining experience. Fantastic service and great food. I sat at the bar overlooking the kitchen. It was fun interacting with the kitchen and watching the food being prepared.

The spicy Korean sauce is a must. Every dish exceeded expectations. The cold noodles, pork belly bun and salmon stood out.",0,0,0
JX8S56KZhg3TgBQCS38iaQ,Xeiog4urs3gv8lj06Eh9mg,At-yJDIUXWf9CeCpsofJwQ,5,2016-12-21,"What this place has: 

*Doggy treats for your four-legged BFF.
*Laundry room.
*Fitness center.
*Complimentary breakfast.
*Location less than a five minute drive from the Strip.
*Family-friendly feel.
*Complimentary goodies in the lobby: cider, cookies, and coffee.
*Flat-screen TV, ironing board and iron, hair dryer, coffee maker, microwave and mini fridge in each room.


What this place doesn't have:


*An elevator. Doesn't matter anyways since there's only two stories and the basement.
*Hookers or meth dealers as clientele (at least it doesn't appear to)
*Theft. My laptop is still with me after several nights there.
*Bedbugs.

Depending on the location of your room, you might encounter some road noise because it's off Tropicana, but I always wear earplugs to sleep, so I had no problem. My boyfriend is the one who complained. We were in room 320.",6,1,1
5ogyAMtGISCOoM0SMMHJ9Q,wzQmZYcLtPKDSn8Yy3zrtQ,BLIJ-p5wYuAhw6Pp6mh6mw,1,2016-08-26,"Stayed at planet Hollywood. Worst experience.
1) the check-in lady ""Cassie"" was EXTREMELY RUDE. She was giving major attitude and was disrespectful.  She ruined everyone's vibes and killed the mood for my entire party. I called to speak to a manager and she didn't care, she said ""she'll handle it""... Didn't seem to care at all.
2) hotel is extremely old and outdated. Carpet in the hallways was ripped up and very old.
3) room had BROKEN cabinets (tv stand). One door was missing and the other door is broken. 

Overall, I hated this place. I've stayed at many hotels- this is ultimately the worst one. The customer service is so horrible.",0,0,0
lXumYH6qpfV_q4SCEO002Q,GyqmiYYLBUjuLgfNW7NS_A,AsCIxtnByCJ_1k9PqxP6nQ,5,2013-10-17,Great place to bring children! Awesome experience for both child and parent. Everything is baby proofed and safe. Tons of different toys and centers for all ages. Perfect during the summer when its too hot outside. Also the best place for a birthday party or play date!,0,0,0
